PMID	E1	E2	ClASS_LABEL	PROBABILITY	COS_SIM	GROUPS
45332	bill_mcallister	spokesman	1.0	0.91785204	1.0|0.035417344|0.092106916|1.0|0.090295956|0.17344798|1.0|1.0|0.07710406|0.07710406|0.035417344|1.0|1.0	42|814|921|950|1893|1938|2113|2243|2324|2446|2490|3146|3409
69849	kate_gosselin	journalist	0.0	0.093654975	1.0	43
103177	al_hubbard	director	1.0	0.86676633	1.0000001|0.090295956|0.12001112|0.090295956|1.0000001	44|880|1246|2099|2650
68740	elizondo	detective	0.0	0.9955722	1.0000001	45
83224	robert_mcnair	governor	1.0	0.86676633	1.0000001|1.0000001|0.12001111	37|46|970
78834	mamoor_khan	doctor	0.0	0.0016597608	1.0	47
28329	abdul_aziz	leader	1.0	0.8452451	0.9999999|0.17344798	48|953
82326	he	minister	1.0	0.19183873	1.0000001|0.3425675|0.18839532|0.33048058|0.23401858|0.33048058|0.20178019|0.59166425	49|1242|1337|1857|2180|2340|2824|3410
14417	sheila_dixon	mayor	0.0	0.8884946	1.0|0.10998243|0.000109153|0.08955035|0.000109153|0.000109153|0.000109153|0.000109153|0.31429052|0.000109153	50|370|540|822|828|1367|1847|1922|3247|3593
102815	he	black_representatives	1.0	0.021057252	1.0	51
97053	mahmood_shah	head_of_government_security	1.0	0.97122914	0.99999994	52
61260	kerry	senator	0.0	6.077501e-05	1.0	53
13681	pekar	writer	1.0	0.6377985	0.9999999	54
92066	he	sergeant	0.0	0.66114134	0.99999994	55
44421	his	president	1.0	0.48954448	1.0|0.41848168|0.15906642|0.3237303|0.23952352|0.355838|0.34604302|0.2708549|0.26539016|0.48670554|0.31529292|0.24257535|0.16574484|0.25623918|0.21575186|0.33259007|0.41270128|0.2843689|0.39525175|0.27007678|0.26030806|0.37790856	56|93|197|439|445|476|1303|1423|1596|1659|1809|1876|1992|2039|2392|2554|2659|2780|2987|3312|3393|3625
26035	her	lawyer	0.0	0.040282328	1.0|0.18474345|0.20086624|0.40030393	57|1677|2450|3068
42149	he	cowboy	0.0	0.009469652	1.0000001|1.0000001	58|1508
50519	he	commander	1.0	0.91716456	0.06902753|1.0	2|59
28380	he	diplomat	1.0	0.99964476	0.99999976|0.05388796|0.32167435	60|1206|1509
24158	he	president	1.0	0.998109	0.9999998|0.06518218|0.13303235|0.16644531|0.18161875|0.22956474|0.19673306|0.19186555|0.15325889|0.25396556|0.10585834|0.08346169|0.17109413|0.12440055|0.20425251|0.19534665|0.08217137|0.27838385|0.13031234|0.13144167|0.13849927|0.10759478|0.19226928|0.2743703	61|306|460|555|619|642|706|1192|1762|1764|1793|2267|2442|2612|2623|2730|2849|3089|3178|3203|3298|3421|3467|3558
85613	ali_larijani	deputy	0.0	0.96356577	1.0	62
25251	nir_rosen	journalist	1.0	0.91785204	1.0|1.0|1.0|0.034344632|1.0|0.05540535|1.0|1.0|0.034344632|0.090295956	63|900|994|1304|1501|2784|2925|2964|3295|3476
65710	he	governor	1.0	0.0017204179	0.45782533|0.9999999|0.4321313|0.47821832|0.15234031	4|64|401|1226|1265
89646	scheider	captain	0.0	2.9242668e-07	1.0	65
71785	peterson	composer	1.0	0.015382867	0.99999964|0.99999964	66|419
10063	abdul_aziz_al-hakim	leader	1.0	0.73876685	1.0|0.21623558|0.07663582	67|2953|3344
9658	fignon	model	0.0	0.016744446	1.0	68
18749	ali_akbar_khan	composer	1.0	0.5409581	0.9999999	69
81074	steve_mcpherson	publicist	0.0	4.424827e-05	1.0	70
13319	marshall	editor	0.0	0.10723521	1.0000001	71
102081	boxer	senator	0.0	0.2376991	1.0	72
34485	she	supervisor	0.0	0.017240161	1.0|0.28077242|0.52606565	73|322|3609
41409	sean_parker	entrepreneur	1.0	0.18583001	1.0	74
63558	dee_dee_myers	writer	0.0	0.3094037	0.9999998|0.19288026	75|2150
106136	cathleen_p._black	executive	1.0	0.6033442	1.0|0.11537558|0.0033878782|0.11537558|0.11537558|0.11537558|0.0033878782|0.11537558|0.9373915	76|363|450|1218|1843|1941|2320|2451|3518
12702	hwang	tutor	0.0	0.9956316	1.0	77
94423	sills	general_director	0.0	0.98784375	0.9999998|0.35867554	78|1057
63497	jane_bolin	judge	1.0	0.98291355	1.0000001|0.22753902|0.13537678|0.30296862	79|199|2133|3632
33230	him	doctor	0.0	0.5409581	0.99999994|0.99999994|0.18078779|0.5907131|0.53973234	80|2119|2617|3127|3278
97370	his	guide	0.0	0.034805216	1.0|0.46720627	81|3513
42685	ali_akbar_salehi	vice_president	1.0	0.91785204	1.0|1.0|0.9999999	82|1151|3314
87762	sean_parker	general	0.0	0.63661	1.0	83
5242	stuart_rose	retailer	0.0	0.00033485173	1.0000001|0.25338674|0.5193734|0.26959494|0.38950616	84|111|180|669|2476
69099	he	mayor	0.0	0.004417183	0.9999999|0.17735887|0.17662339|0.14261207	85|1618|2906|3285
104259	his	deputy	0.0	0.0004321756	0.9999999|0.8849804	86|283
98819	simon_cow	judge	1.0	0.99303764	1.0	87
25203	terry_jupp	coroner	0.0	0.035822466	1.0	88
58814	mohamed_elbaradei	lawyer	1.0	0.73876685	1.0	89
19984	alexander_m._haig_jr.	archivist	0.0	0.00040954442	0.9999999	90
95263	her	psychiatrist	0.0	0.19551317	0.99999994	91
10699	keli_mcgregor	president	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.09837392|1.0	92|535|707|1346|1791|2054|2208|2257|2778|3120|3441
82183	his	president	0.0	4.4460648e-07	0.41848168|0.99999976|0.1028997|0.43040648|0.4325053|0.62462866|0.5901652|0.34667945|0.329644|0.53170955|0.47657633|0.23369348|0.3125002|0.1768832|0.1897013|0.13320994|0.418831|0.27904174|0.40382096|0.22038162|0.20184636|0.3247133	56|93|197|439|445|476|1303|1423|1596|1659|1809|1876|1992|2039|2392|2554|2659|2780|2987|3312|3393|3625
12329	girija_prasad_koirala	prime_minister	1.0	0.91785204	1.0|1.0|1.0|0.0066669397|1.0|1.0|0.19765945|1.0|1.0|1.0|0.17344798|1.0|0.057890575|1.0|0.24158955|0.19765945|1.0|1.0	94|362|379|404|484|664|1126|1180|1701|1822|2329|2386|2425|2736|3133|3168|3192|3235
45407	buse	director	1.0	0.99620855	0.9999998|0.28093192	95|1307
67594	millender-mcdonald	congresswoman	0.0	0.00047924308	1.0000001	96
46082	chris_simcox	congressman	0.0	0.0112891495	1.0	97
26122	her	president	1.0	0.30950296	1.0000001|0.36141908|0.51276684	98|553|1957
37892	he	reporter	0.0	0.00035655263	1.0000001|0.29616278|0.12265294|0.24640208|0.1555492|0.2458868|0.2776909|0.41421866	99|421|1088|1185|1239|2502|3504|3535
93467	chen_zhu	general	1.0	0.0030357938	1.0	100
25798	he	coroner	0.0	0.04994771	0.99999994	101
36841	her	teacher	1.0	0.87925166	1.0000001	102
95963	george_young	coach	0.0	0.066278376	1.0|0.28308782	103|2680
79873	he	chairman	1.0	0.93630236	0.99999994|0.39303795|0.15988044|0.23015876|0.36160877|0.33047706|0.29120192|0.22420514|0.22527982|0.21968706	104|202|543|763|960|1063|1600|3141|3264|3463
9846	anderson	spokesman	0.0	0.015934289	1.0	105
64651	carolyn_goodman	clinical_psychologist	1.0	0.99317765	1.0000001	106
75938	knoxville	executive_producer	1.0	0.9954229	0.9999998	107
32857	chen_tao	captain	1.0	0.91785204	1.0|1.0|0.9999999	108|807|2501
76647	julian_bond	chairman	1.0	0.91785204	1.0|0.07663582|1.0|1.0|1.0|1.0|1.0|0.06659596|1.0|1.0|1.0|0.09807763	109|157|1181|1453|1544|1660|1989|2323|2996|3006|3292|3505
88215	jefferson_j._deblanc_sr.	pilot	1.0	0.49205682	1.0	110
20597	stuart_rose	retailer	0.0	0.7339242	0.25338674|1.0000002|0.12906854|0.19267853|0.3573572	84|111|180|669|2476
69610	ali_larijani	minister	0.0	5.6801315e-07	0.99999994	112
82859	farrow	judge	0.0	0.0034304094	1.0	113
51078	cathie_black	president	1.0	0.86676633	1.0000001|1.0000001	114|281
67407	pascal_yoadimnadji	prime_minister	1.0	0.91785204	1.0|1.0|1.0|1.0|0.07663582	115|673|1491|2453|3445
49454	she	lawyer	0.0	0.045060113	1.0|0.35135254|0.229385|0.38213128	116|1635|1862|3045
104698	george_young	governor	0.0	0.0052589937	1.0	117
83095	christopher_bentley	spokesman	1.0	0.86676633	1.0000001|1.0000001|1.0000001|0.090295956|0.81155694|0.5286417	118|681|1029|1608|2976|3603
52043	bob_dillinger	secretary	1.0	0.04800552	1.0	119
7438	douglas_flint	finance_director	1.0	0.8452451	0.9999999|0.17344798|0.17344798|0.17344798|0.17344797	120|1198|1301|2100|2565
47958	he	minister_sultan	1.0	0.99117154	1.0000001|1.0000001|1.0	121|924|2757
102873	sean_parker	pop_star	0.0	0.27034983	1.0000002|1.0000002|0.35362515|1.0000002	122|560|906|1379
87741	li_jie	chairman	1.0	0.11410335	1.0	123
42923	richard_perle	chairman	1.0	0.86676633	1.0000001|0.30442435|0.30442438	124|3092|3362
81041	he	sheriff	0.0	2.7343185e-07	1.0|0.23656543	125|1553
63069	cathleen_p._black	president	1.0	0.86676633	1.0000001|0.090295956|1.0000001	126|253|3360
105943	him	author	1.0	0.9814641	1.0000001	127
102813	she	chairman	0.0	0.0076462296	0.99999994	128
70317	steve_mcpherson	president_of_entertainment	1.0	0.93099576	1.0|0.17046551	129|3152
44554	she	co-chairwoman	1.0	0.996698	1.0	130
96	goldstein	drummer	0.0	0.045572545	0.9999999|0.29151466	131|3084
91889	frankie_delgado	producer	1.0	0.9768912	1.0000002	132
8682	mcgregor	president	1.0	0.8192586	1.0|0.35222033|0.32182264	133|211|1850
99141	richard_lindzen	professor_of_atmospheric_sciences	1.0	0.86676633	1.0000001	134
88332	li_jie	researcher	1.0	0.91785204	0.99999994	135
55136	carson	congressman	0.0	0.00050415186	0.99999994	136
21081	hewitt	president	0.0	0.6052806	0.99999994	137
40912	juliette_binoche	babysitter	0.0	0.83883166	0.9999999	138
92965	his	lawyer	1.0	0.00060981855	1.0|0.5099593|0.2462256	139|561|2880
48872	cathleen_p._black	chancellor	0.0	0.100244366	0.99999994|0.48107493|0.250935|0.253659|0.38595256|0.3513645|0.40853605|0.250935|0.33510056|0.389523|0.35857975|0.42207447	140|406|1079|1338|2210|2684|2793|2879|2913|3231|3372|3644
43913	frankie_delgado	star	0.0	0.01712586	0.9999999|0.55300397	141|1864
7603	merce_cunningham	choreographer	1.0	0.91785204	1.0|0.13087848|0.07663582|1.0|0.056616016|0.101785876|1.0|0.15734118|0.07663582|1.0	142|530|637|962|1740|2107|2134|2489|2933|3405
60402	britney_spears	dj	0.0	0.0024057247	1.0	143
2234	girija_prasad_koirala	minister	1.0	0.0011147201	0.9999999|0.45914966	144|3300
19313	ramazan_bashardost	campaigner	1.0	0.91785204	1.0|1.0	145|3004
15456	he	singer	0.0	0.000106022984	1.0000002|0.38658527|0.39548865|0.12905456|0.32716596	146|2029|2542|3031|3604
1275	mcgregor	star	0.0	0.00018212541	1.0000002	147
91338	teddy_kollek	mayor	1.0	0.91785204	0.08588974|1.0|1.0|0.09969448|1.0|0.07663582|0.9999999	11|148|510|737|2570|2841|3284
12142	he	sports_editor	1.0	0.86351013	1.0000001	149
22563	maria_kaczynska	president	0.0	9.3865447e-07	1.0000002|0.27834857|0.2727498|0.7160189|0.79897034	150|340|2019|2527|2536
77613	mahdi	imam	1.0	0.91785204	1.0|1.0|0.119054146|1.0|1.0|1.0|0.9999999	151|1699|2551|2630|3169|3424|3573
15539	his	guitarist	0.0	0.117685825	1.0|0.41429445|0.4142944	152|1094|2724
65384	ali_larijani	speaker	1.0	0.99810815	1.0|0.05233302|0.05233302|0.05233302	153|739|1810|2286
36405	mark_fisher	director	0.0	0.02975492	1.0|0.2307371|0.26279193	154|1705|2533
84612	john_dewey	historian	0.0	0.0072207116	1.0000001	155
71700	lindzen	singer	0.0	0.9639736	0.99999994	156
63940	julian_bond	chairman	1.0	0.73876685	0.07663582|1.0|0.07663582|0.07663582|0.07663582|0.07663582|0.07663582|0.37041|0.07663582|0.07663582|0.07663582|0.19885354	109|157|1181|1453|1544|1660|1989|2323|2996|3006|3292|3505
14947	paul_gray	guide	0.0	1.1773967e-06	1.0	158
76582	chavez	president	0.0	4.0489604e-07	0.99999994|0.47793642|0.6561857|0.48525894|0.30748668	159|414|870|1658|2037
24480	richard_gage	architect	1.0	0.91785204	1.0|0.01589973	160|1971
14698	douglas_flint	director	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|0.17344798|1.0|1.0|1.0|1.0	161|418|477|662|1599|1617|2420|2485|2878|3354|3566
32318	he	deputy_director	0.0	0.2801046	0.9999999|0.88803846	162|1096
99408	her	former_playboy_bunny	1.0	0.068550095	1.0000001	163
45080	justin_theroux	director	0.0	0.26155683	0.99999994|0.17225768	164|999
69443	robert_m._morgenthau	attorney	0.0	0.067995176	0.99999994	165
14185	he	attorney_general	0.0	0.0013737666	1.0000001|0.41506815|0.18956016|0.34676737	166|1517|1706|2640
92039	he	attorney	0.0	5.088335e-06	1.0|0.4022709|0.2713203|0.21345703|0.49264547	167|752|1557|1751|3342
22233	his	actor	0.0	0.042329732	0.99999994|0.27627528|0.19032833	168|947|3349
74719	chris_dodd	senator	1.0	0.03295186	1.0|0.021340663|0.16858208	169|1144|1767
7880	mikel_karrera_sarobe	minister	0.0	0.00071581	0.99999994|0.99999994	170|3434
76220	bryan_baldwin	operator	0.0	0.0001494825	1.0	171
84802	farland	officer	1.0	0.017954318	0.99999994	172
40893	donald_e._wildmon	minister	0.0	0.91785204	0.99999994	173
58414	gillmor	rep.	1.0	0.99749255	0.99999994	174
10188	he	trainer	1.0	0.060995802	0.99999994|0.4471741|0.30026364	175|617|1197
70645	morgenthau	shooter	0.0	8.22617e-08	0.99999994	176
97	cunningham	composer	0.0	0.041648805	1.0|0.4435321	177|1359
34527	he	research_scientist	1.0	0.9998047	1.0000001	178
64269	jefferson_j._deblanc	col.	1.0	0.9913162	0.99999976	179
8846	stuart_rose	retailer	0.0	0.23698346	0.5193734|0.12906854|1.0|0.47756678|0.28295693	84|111|180|669|2476
71818	abbas_moussawi	commander	0.0	0.057018276	0.9999999	181
18298	his	commander	0.0	0.5409581	0.99999994|0.43534246	182|1441
95850	chris_bentley	attorney_general	1.0	0.91785204	1.0|1.0|1.0|1.0	183|576|1362|2674
69781	julian_bond	king	0.0	0.12646814	0.9999999	184
97949	hector_elizondo	actor	1.0	0.91785204	1.0|1.0|0.9999999	14|185|1134
35638	ahmed_rashid	author	1.0	0.91785204	1.0|0.07663582|0.050939154|0.027085833|0.04611827|0.027085833|0.041565325|0.05124646|0.14910938|1.0|1.0	186|1178|1507|1900|2246|3039|3117|3243|3383|3385|3562
47401	his	leader	0.0	0.109559715	0.99999976|0.29844347|0.30262783|0.2355411|0.21223497|0.17309247|0.23804069|0.27453497|0.3077787|0.24009335|0.2587233|0.21627384	187|1023|1363|1504|1584|1704|2072|2123|2203|2461|3149|3244
56164	bryan_baldwin	spokesman	1.0	0.91785204	1.0|0.035417344|1.0|1.0|1.0|1.0|1.0|1.0|0.035417344|0.19765945|1.0|1.0|0.0199564|1.0	188|276|693|1049|1498|1532|1611|2016|2864|2896|3109|3277|3540|3606
83857	george_young	lawmaker	0.0	8.6048004e-07	0.9999999|0.16798717|0.13306691|0.13306691	189|489|3057|3536
72356	barbara_boxer	consultant	0.0	0.59579736	0.9999999	190
67274	gholam_ali_haddad_adel	lawmaker	1.0	0.91785204	1.0|0.035417344|0.9999999	191|929|2604
4098	ginzburg	director	0.0	5.9009908e-05	1.0|0.93413955	192|1182
13695	girija_prasad_koirala	party_leader	1.0	0.03885464	0.99999994|0.99999994	193|2572
37241	charles_ble_goude	leader	1.0	0.2291738	1.0|0.24652201	194|1114
49737	carolyn_maloney	lawmaker	1.0	0.91785204	0.99999994	195
84304	cowell	judge	0.0	0.000100805664	1.0000001|0.28027996	196|2852
62479	his	president	0.0	0.29775444	0.15906642|0.1028997|1.0000002|0.31287533|0.05476677|0.1196118|0.10811692|0.19478135|0.36997634|0.07643614|0.26138383|0.32835275|0.29597032|0.2976173|0.13877927|0.1142595|0.13597186|0.16300204|0.19184156|0.29650044|0.16512777|0.13862525	56|93|197|439|445|476|1303|1423|1596|1659|1809|1876|1992|2039|2392|2554|2659|2780|2987|3312|3393|3625
34061	she	prosecutor	0.0	3.6252808e-05	0.32217997|0.99999994	24|198
79331	jane_bolin	judge	1.0	0.99315757	0.22753902|1.0000001|0.12828842|0.22695373	79|199|2133|3632
100191	johnny_knoxville	actor	1.0	0.91785204	1.0|0.08396455	200|1844
20638	girija_prasad_koirala	king	0.0	0.27774617	1.0000001|0.35106048	201|731
77036	he	chairman	1.0	0.99712014	0.39303795|0.9999999|0.07948917|0.14767328|0.5083829|0.4153113|0.19160677|0.094774336|0.14317614|0.40284312	104|202|543|763|960|1063|1600|3141|3264|3463
80941	hu_sheng-cheng	chairman	1.0	0.91785204	1.0|0.090295956|0.3228078	203|1554|3051
88831	al_hubbard	chief_economic_adviser	1.0	0.94710743	0.99999994	204
26518	ahmed_rashid	analyst	1.0	0.9541172	1.0|0.56237423	205|307
29274	youssoufou_bamba	general	0.0	9.637234e-08	1.0	206
86846	ellen_pompeo	record_producer	0.0	0.8685911	0.99999994|0.2082715	207|583
8355	his	bachelor	0.0	0.16574964	1.0|0.2887187	208|2839
58182	his	barber	1.0	1.6702696e-05	1.0000001|0.355234	209|1805
64037	danny_glover	actor	1.0	0.9697837	1.0000004|0.085603945|0.085603945|0.085603945|0.085603945|0.085603945	210|412|589|867|1435|3451
5939	mcgregor	president	1.0	0.9602883	0.35222033|1.0|0.38723263	133|211|1850
76649	george_young	pastor	1.0	0.86676633	1.0000001	212
71497	george_roy_hill	director	1.0	0.91785204	0.99999994	213
17927	he	theologian	1.0	0.42887455	1.0	214
63738	danny_glover	musician	0.0	0.15651903	1.0	215
13732	her	lady	1.0	0.0043601603	0.99999994|0.6100996|0.9999999	216|483|1417
5818	his	superstar	0.0	0.0031734433	1.0	217
76832	her	chairman	0.0	0.7225554	1.0	218
18893	his	composer	0.0	0.00065361615	0.9999999	219
9106	marc_bolland	retailer	0.0	0.037140585	1.0|0.36768654|0.40092665	220|740|3346
27136	she	recruiter	1.0	0.00448818	0.9999999	221
99911	barbara_boxer	chairman	0.0	0.026874632	0.9999999|0.04511353|0.1804527	222|577|3491
40826	marcel_ospel	chairman	1.0	0.791828	1.0000001|0.09969448|0.7021493|0.09969448|0.18304068|0.09969448|0.2374153|0.09969448|0.09969448|0.09969448|0.41102776|0.06399016|0.27192625|0.06399016|0.09969448|0.2564205	223|347|383|1448|1474|1686|1800|1903|2046|2486|2498|2804|3054|3265|3317|3598
33017	ble_goude	minister	1.0	0.9466915	1.0000001|0.250174	224|2816
68050	melanie_fiona	singer/songwriter	1.0	0.91785204	1.0|0.067768976	225|1522
5796	his	stage_manager	0.0	0.9764484	1.0	226
46925	al_hubbard	president	0.0	8.1332297e-07	1.0|0.553529|0.38105705|0.63885385|0.38491362	227|1373|1514|1563|3438
32587	she	doctor	0.0	0.008648371	1.0000001|0.38300213	228|2828
65064	he	lawyer	0.0	0.029376771	0.3241528|0.99999994|0.20939723|0.13532165	17|229|3065|3615
89492	ospel	chairman	1.0	0.91785204	1.0|1.0|0.10624432|0.07663582	230|1115|1288|2788
46821	george_roy_hill	photojournalist	0.0	0.0066387854	1.0	231
26051	assaf_ramon	pilot	1.0	0.041486576	0.9999999|0.23095663|0.9999999|0.23095663|0.18330991	232|243|1328|2537|2921
38738	he	leader	0.0	0.013519182	0.99999994|0.19843595|0.45214814|0.35228586|0.19111447|0.4273805|0.16453409	233|292|354|1017|1156|1639|1949
75179	he	imam	0.0	0.011593001	1.0	234
82021	george_young	prime_minister	0.0	0.77669513	1.0000001	235
74444	raul_castro	doctor	0.0	0.9905336	1.0	236
75419	robert_m._morgenthau	district_attorney	0.0	0.91785204	1.0|0.13045996|0.03725446|0.17344798|0.17344798|0.11592108|0.14127953	237|800|1797|2144|2577|2978|3218
81603	paul_kim	senator	0.0	0.058382295	0.99999994	238
86822	ospel	chief_executive	1.0	0.9590811	1.0000001|1.0000001	239|435
96968	ahmad_qattan	king	0.0	0.00027321716	0.99999994|0.63703334|0.49663252	240|2889|2968
94295	brad_washburn	director	0.0	0.89369375	1.0	241
13056	maria_kaczynska	first	1.0	0.6372335	1.0|1.0|1.0|1.0|0.6070341|1.0|0.5187042|1.0|0.5187042|1.0	242|1093|1320|1741|1963|2292|2649|2673|3164|3499
31366	assaf_ramon	pilot	1.0	0.96054363	0.23095663|0.99999994|0.23095663|0.99999994|0.69228023	232|243|1328|2537|2921
40091	his	manager	1.0	0.7277737	1.0|0.1717992	244|2478
76883	lee_jye	minister	1.0	0.91785204	1.0|0.05046456|1.0|1.0|0.05046456|0.10380209|0.05046456|1.0|1.0|0.05046456|1.0	245|618|741|1024|1756|2767|2827|3017|3242|3587|3636
33778	amanda_knox	magistrate	0.0	0.3118704	0.99999994	246
58432	his	judge	0.0	0.41416013	0.9999998|0.16742738	247|2390
3176	clifton	writer	0.0	0.53051716	1.0	248
56418	hussein_kamel	president	0.0	0.464781	0.99999994	249
66122	she	engineer	0.0	0.53562903	0.99999994	250
70859	richard_lindzen	professor	1.0	0.91785204	0.090295956|1.0|1.0|1.0|0.9999999	8|251|1111|1818|2032
83300	gary_kirchner	coroner	1.0	0.8452451	0.99999994	252
58632	cathleen_p._black	president	1.0	0.91785204	0.090295956|1.0|0.090295956	126|253|3360
7546	her	star	1.0	0.011544451	0.16094887|0.9999999|0.22896492|0.451891|0.42733666|0.15892957|0.26480085	22|254|1007|1296|2343|2605|3289
100803	frank_deblanc	rev.	0.0	0.008200143	0.9999999	255
16476	his	prime_minister	0.0	0.00061253295	1.0000001|0.41007453	256|1105
12396	he	manager	1.0	0.19579032	1.0000002|0.2191413	257|1157
103842	mia_farrow	actress	1.0	0.15285625	1.0|0.014773313|0.014773313|0.014773313|0.014773313|0.04102905|0.11056318|0.14462286|0.19871926|0.014773313|0.014773313|0.1978161	258|848|914|1350|2148|2493|2543|2575|2753|2866|3313|3529
26631	alan	social_worker	1.0	0.98331386	0.9999999	259
99185	molly_malaney	bachelorette	0.0	0.13080174	1.0	260
105826	john_dewey	teacher	0.0	0.04240689	1.0000001|0.33656767	261|1248
97570	mcnair	author	0.0	6.2714804e-05	1.0|1.0|1.0|1.0	262|616|2552|2857
35749	gonzalez	attorney	1.0	0.97615606	0.9999999|0.21344288|0.22994445|0.9999999|0.21344289	263|1749|3105|3382|3461
4152	mohammed_sayyed_tantawi	patriarch	0.0	0.0010824915	1.0	264
2920	his	professor	1.0	0.6475349	1.0|0.16868445|0.19064881|0.20111184	265|1906|2120|3225
74301	bryan_fuller	director/producer	1.0	0.15651903	1.0	266
21435	patricia_neal	scientist	0.0	0.0013883752	1.0	267
80987	gholam_ali_haddad_adel	ex-parliament	1.0	0.9457802	0.9999999	268
33699	mark_fisher	executive	1.0	0.91785204	1.0|0.11542799	269|687
29441	youssoufou_bamba	secretary	0.0	1.3495541e-07	0.99999994	270
44228	mahmood_shah	analyst	1.0	0.007030196	1.0|0.22677349|0.37557036|0.33471075	271|534|1877|3608
58570	her	actress	0.0	0.12444142	0.9999999|0.13986774|0.2654285|0.12306437|0.11299105|0.24026836|0.28459316|0.1638224|0.32160023|0.2888525|0.24228185|0.112810574	272|1056|1209|1403|1795|1804|2161|2642|2759|2982|3003|3477
94992	carolyn_maloney	congresswoman	1.0	0.91785204	1.0|0.090295956|1.0|1.0	273|296|1851|2751
