PMID	E1	E2	ClASS_LABEL	PROBABILITY	COS_SIM	GROUPS
8568233	100	100	1.0	0.009902341	0.8545128|1.0000001|0.30363545|0.25422472|0.020696005|0.02724915|0.56176966|0.6298385|0.08494365|0.08580771|0.13092637|0.13092637|0.16545169|0.15619132	20|21|76|77|374|375|774|775|1008|1009|1416|1417|2132|2133
7911228	1026	1026	0.0	0.6641011	0.99999994|0.99999994|0.04115749|0.043520417|0.20507585|0.20457353|0.04115749|0.043520417	22|23|462|463|896|897|1390|1391
7911228	1026	1026	0.0	0.6641011	0.99999994|0.99999994|0.04115749|0.043520417|0.20507585|0.20457353|0.04115749|0.043520417	22|23|462|463|896|897|1390|1391
8242751	890	595	0.0	0.7147922	1.0	24
8242751	595	890	0.0	0.7227596	0.99999994	25
8999548	16173	16173	1.0	0.43934065	0.9999999|0.36910135|0.063121945|0.063121945|0.03169905|0.031261213	26|27|1514|1515|2302|2303
8999548	16173	16173	1.0	0.44840163	0.36910135|1.0000002|0.069865555|0.069865555|0.03860394|0.031994004	26|27|1514|1515|2302|2303
8776728	3308	10728	0.0	0.62433255	1.0|0.3180275|0.17975181	28|1042|1256
8776728	10728	3308	0.0	0.62975043	1.0000002|0.33701646|0.18421836	29|1043|1257
10950949	2263	2263	1.0	0.07846161	1.0000001|0.4833885|0.16342737|0.16342737|0.050661214|0.051667072|0.0|0.0|0.3494782|0.3494782|0.1259306|0.120530486|0.0|0.0|0.0|0.0|0.052375086|0.05512553|0.12443845|0.1309422	30|31|234|235|1196|1197|1238|1239|1250|1251|1696|1697|1764|1765|2168|2169|2212|2213|2232|2233
10950949	2263	2263	1.0	0.0722025	0.4833885|1.0000002|0.14524725|0.14524725|0.056035995|0.04931841|0.0|0.0|0.33164364|0.33164364|0.1291546|0.13038537|0.0|0.0|0.0|0.0|0.056165442|0.045845993|0.12665929|0.13320795	30|31|234|235|1196|1197|1238|1239|1250|1251|1696|1697|1764|1765|2168|2169|2212|2213|2232|2233
9252374	7066	7066	0.0	0.87933415	1.0|0.69606614|0.10918276|0.10331187|0.09606311|0.07078298|0.0812218|0.0855299	32|33|756|757|762|763|976|977
9252374	7066	7066	0.0	0.8213413	0.69606614|0.99999976|0.11520544|0.10407538|0.10533956|0.077015445|0.079724506|0.0829056	32|33|756|757|762|763|976|977
8242751	1017	1026	0.0	0.74321467	1.0	34
8242751	1026	1017	0.0	0.74321467	1.0	35
7744001	3572	3570	1.0	0.017009115	1.0000001|0.102968566|0.26916778|0.14841455	36|1358|1410|2358
7744001	3570	3572	1.0	0.017009115	1.0000001|0.07857777|0.26571497|0.14841455	37|1359|1411|2359
8568233	100	1803	1.0	0.99996424	0.09995861|1.0|0.205201|0.06872568|0.106699005|0.04523133|0.07956233|0.32495242|0.04523133|0.11132054|0.05576352|0.042134218|0.05358532|0.1278408|0.08216869|0.050099|0.091769494|0.042134218|0.06564011|0.07698402|0.12924567|0.04462995	4|38|72|150|258|264|364|418|516|588|592|674|728|818|1002|1018|1030|1330|1980|2130|2292|2374
8568233	1803	100	1.0	0.999954	0.08905141|1.0000001|0.2195276|0.057719693|0.11364378|0.040752947|0.06429815|0.32496202|0.040752947|0.12229643|0.041903608|0.044737786|0.049335867|0.12267728|0.07312743|0.04032646|0.09918994|0.044737786|0.060061283|0.05840726|0.12253584|0.04299905	5|39|73|151|259|265|365|419|517|589|593|675|729|819|1003|1019|1031|1331|1981|2131|2293|2375
11801754	5265	7124	0.0	0.18601581	0.9999999|0.09035878|0.15140831|0.7465642|0.72563356|0.6402838|0.082029216|0.09035878|0.16357753	40|416|534|934|1010|1248|2010|2058|2160
11801754	7124	5265	0.0	0.18601581	0.9999999|0.11248584|0.13225172|0.6800394|0.75165015|0.6489338|0.07262732|0.11248584|0.14933947	41|417|535|935|1011|1249|2011|2059|2161
8910398	16153	20848	1.0	0.99977845	1.0000001|0.11475417|0.1130925	42|982|1382
8910398	20848	16153	1.0	0.99974495	1.0000001|0.111622706|0.11338659	43|983|1383
8910398	20848	20850	1.0	0.599735	1.0000001|0.45047146	44|1132
8910398	20850	20848	1.0	0.5648781	0.9999995|0.43836975	45|1133
7809597	32762	40134	1.0	0.49271077	1.0|1.0|0.02607379|0.028115598|1.0|0.07741466|1.0|1.0	8|46|68|339|618|1648|1966|2448
7809597	40134	32762	1.0	0.49132317	1.0|1.0|0.02800532|0.03480128|1.0|0.07814661|1.0|1.0	9|47|69|338|619|1649|1967|2449
8824290	3643	3667	1.0	0.9753469	1.0000004|0.25148425|0.39169306|0.066031486|0.278643|0.47387892|0.10227425|0.16393891|0.16039312|0.21738371|0.06374796|0.24847963|0.55945766|0.15158826|0.10177594|0.27335283|0.12817575|0.25148425	48|108|152|240|268|280|684|688|918|1064|1168|1406|1498|1645|1678|1830|1908|1936
8824290	3667	3643	1.0	0.9753469	1.0000004|0.2555879|0.39169306|0.062324382|0.29195607|0.47387892|0.10227425|0.16313154|0.1485453|0.21738371|0.06305039|0.24847963|0.5776407|0.15158826|0.10571957|0.27335283|0.11550112|0.2555879	49|109|153|241|269|281|685|689|919|1065|1169|1407|1499|1644|1679|1831|1909|1937
8910398	16153	20846	1.0	0.99824107	1.0000001|0.08393433|0.07568485	50|1508|1674
8910398	20846	16153	1.0	0.99824107	1.0000001|0.07417959|0.07656245	51|1509|1675
7559507	3480	3667	1.0	0.9998777	1.0000002|0.3260067|0.77547|0.38473672|0.18326643|0.42508397	52|390|910|1586|1832|1920
7559507	3667	3480	1.0	0.99990916	0.99999964|0.3316607|0.7937492|0.38039744|0.18270728|0.42115152	53|391|911|1587|1833|1921
9160889	16476	14283	1.0	0.9557932	1.0|0.041739456|0.2630568	54|100|1260
9160889	14283	16476	1.0	0.95621485	0.99999934|0.035437584|0.30055317	55|101|1261
11815670	596	644914	0.0	0.024911715	1.0000001	56
11815670	644914	596	0.0	0.035152245	1.0	57
8491186	3667	6464	1.0	0.49271077	1.0|1.0|0.057375446|1.0|1.0|0.3377478	16|58|536|1402|1536|1732
8491186	6464	3667	1.0	0.49132317	1.0|1.0|0.05599335|1.0|1.0|0.34682795	17|59|537|1403|1537|1733
10208590	5663	338412	0.0	0.49271077	1.0|0.04469983	60|2044
10208590	338412	5663	0.0	0.49132317	1.0|0.04268833	61|2045
9312147	627	4915	0.0	0.0013204468	0.99999976|0.13691789|0.19711894	62|1692|1702
9312147	4915	627	0.0	0.0011434763	1.0000002|0.13290149|0.19116959	63|1693|1703
8242750	1033	1033	0.0	8.0080594e-05	1.0000002|0.87218755|0.029206488|0.025921801	64|65|1664|1665
8242750	1033	1033	0.0	7.595581e-05	0.87218755|1.0|0.03206583|0.025919653	64|65|1664|1665
7984244	2688	5617	0.0	0.2008585	1.0	66
7984244	5617	2688	0.0	0.2008585	1.0	67
7809597	32762	40134	0.0	0.65879583	0.02607379|0.02607379|0.9999998|0.8030442|0.02607379|0.28387916|0.02607379|0.02607379	8|46|68|339|618|1648|1966|2448
7809597	40134	32762	0.0	0.65879583	0.02800532|0.02800532|0.9999998|0.8129816|0.02800532|0.29073673|0.02800532|0.02800532	9|47|69|338|619|1649|1967|2449
7809597	7157	32762	1.0	0.945894	0.99999964|0.1439581|0.084734626|0.2176527	70|538|844|1914
7809597	32762	7157	1.0	0.945894	0.99999964|0.13150927|0.09366436|0.21305569	71|539|845|1915
8568233	100	1803	1.0	0.99996245	0.046900433|0.205201|1.0000006|0.029943727|0.10141882|0.043160185|0.041621|0.11541983|0.043160185|0.04382807|0.057884604|0.04273174|0.054982748|0.04232373|0.03898068|0.04267414|0.106137395|0.04273174|0.06575008|0.042517584|0.0550595|0.04644583	4|38|72|150|258|264|364|418|516|588|592|674|728|818|1002|1018|1030|1330|1980|2130|2292|2374
8568233	1803	100	1.0	0.99997175	0.046627|0.2195276|1.0000005|0.028471904|0.09872806|0.041772604|0.037668422|0.1207322|0.041772604|0.049873378|0.051237345|0.042709943|0.058150753|0.04656402|0.032696612|0.041003846|0.10126251|0.042709943|0.07054139|0.037895918|0.06657293|0.04614156	5|39|73|151|259|265|365|419|517|589|593|675|729|819|1003|1019|1031|1331|1981|2131|2293|2375
10950949	2247	2260	1.0	0.9953467	0.99999994|0.18750733|0.097194	74|2196|2256
10950949	2260	2247	1.0	0.9953467	0.99999994|0.18750733|0.10101998	75|2197|2257
8568233	100	100	0.0	4.109279e-06	0.26396132|0.30363545|1.0000005|0.86470634|0.027455121|0.023622598|0.28514475|0.3299555|0.22014146|0.22265181|0.10285257|0.10285257|0.20818852|0.19929922	20|21|76|77|374|375|774|775|1008|1009|1416|1417|2132|2133
8568233	100	100	0.0	5.4969014e-06	0.3210651|0.25422472|0.86470634|1.0000001|0.02260202|0.0187546|0.30711296|0.273933|0.21948266|0.22767875|0.11449318|0.11449318|0.20677294|0.19652496	20|21|76|77|374|375|774|775|1008|1009|1416|1417|2132|2133
9063449	7076	7076	1.0	0.000430259	1.0|0.37764525	78|79
9063449	7076	7076	1.0	0.00033624537	0.37764525|1.0	78|79
7685215	2353	3725	1.0	0.49271077	1.0|1.0|1.0|1.0|1.0|1.0|0.99999994	80|222|298|346|406|486|1652
7685215	3725	2353	1.0	0.49132317	1.0|1.0|1.0|1.0|1.0|1.0|1.0	81|223|299|347|407|487|1653
8242750	1033	1017	1.0	0.9986337	0.99999946|0.3162327|0.1335512	82|1024|1776
8242750	1017	1033	1.0	0.9975079	1.0000001|0.32665855|0.13184923	83|1025|1777
8921390	7329	7341	1.0	0.99982315	0.9999995|0.2839002	84|1266
8921390	7341	7329	1.0	0.99961	0.99999976|0.31420147	85|1267
8824290	2520	5296	0.0	0.18658444	0.99999994|0.08473085	86|716
8824290	5296	2520	0.0	0.18658444	0.99999994|0.08473085	87|717
8360477	3569	3569	0.0	0.99476504	0.99999976|0.80521977|0.106931254|0.1027478|0.032770406|0.043085124|0.06847191|0.06847191|0.09555143|0.09555143|0.109652944|0.11335245|0.043473028|0.057953987	88|89|436|437|1142|1143|1208|1209|2408|2409|2460|2461|2484|2485
8360477	3569	3569	0.0	0.996083	0.80521977|1.0000004|0.11154998|0.11053382|0.031900153|0.03814456|0.064929895|0.064929895|0.11149438|0.11149438|0.10893049|0.113036186|0.045758404|0.058906913	88|89|436|437|1142|1143|1208|1209|2408|2409|2460|2461|2484|2485
8114727	56351	396363	0.0	0.7927896	1.0000001|0.7466818	90|2046
8114727	396363	56351	0.0	0.7927896	1.0000001|0.7466818	91|2047
8921390	854976	7329	1.0	0.97603714	1.0000001	92
8921390	7329	854976	1.0	0.9757892	1.0	93
9160889	14281	14284	1.0	0.056113288	1.0	94
9160889	14284	14281	1.0	0.06096938	1.0	95
10488147	1232	10344	0.0	0.8846659	0.9999999|0.09647441|0.13289158|0.535278|0.058718674	96|714|780|1236|1872
10488147	10344	1232	0.0	0.8915492	1.0000001|0.089106515|0.11688462|0.54692036|0.051914163	97|715|781|1237|1873
11793852	1644	2643	0.0	0.19209583	0.9999998|0.1987274|0.1484394|0.9999998|0.9999998|0.15610236|0.12971264	98|599|1122|1440|1636|2238|2255
11793852	2643	1644	0.0	0.19209583	0.9999998|0.1987274|0.18145666|0.9999998|0.9999998|0.16279736|0.13412315	99|598|1123|1441|1637|2239|2254
9160889	16476	14283	1.0	0.35021392	0.041739456|0.99999964|0.04942601	54|100|1260
9160889	14283	16476	1.0	0.40085572	0.035437584|1.0000005|0.045945004	55|101|1261
8910398	16153	16153	0.0	0.9998343	1.000001|0.7413821|0.6206253|0.6981739|0.24215642|0.2497362|0.28126177|0.21648408|0.11445099|0.11445099	102|103|612|613|2148|2149|2250|2251|2428|2429
8910398	16153	16153	0.0	0.9996024	0.7413821|0.9999999|0.7244032|0.64300495|0.25207302|0.25946957|0.22310552|0.31118557|0.12219092|0.12219092	102|103|612|613|2148|2149|2250|2251|2428|2429
10477718	1234	6348	1.0	0.99953234	1.0000001	104
10477718	6348	1234	1.0	0.99953234	1.0000001	105
7973658	3558	3558	1.0	0.044409957	1.0000004|0.61744803	106|107
7973658	3558	3558	1.0	0.02981248	0.61744803|0.99999976	106|107
7559507	3643	3667	1.0	0.9998777	0.25148425|1.0000002|0.1287016|0.113815375|0.4082199|0.17362614|0.09313713|0.16304076|0.07623781|0.18865241|0.06585714|0.77547|0.3005458|0.7013049|0.25413162|0.12571694|0.17940156|1.0000002	48|108|152|240|268|280|684|688|918|1064|1168|1406|1498|1645|1678|1830|1908|1936
7559507	3667	3643	1.0	0.99990916	0.2555879|0.99999964|0.12603523|0.11038345|0.40959224|0.17571962|0.09499352|0.15552437|0.071433134|0.19042644|0.06446001|0.7937492|0.29332674|0.7165158|0.26463765|0.13082281|0.1714686|0.99999964	49|109|153|241|269|281|685|689|919|1065|1169|1407|1499|1644|1679|1831|1909|1937
7644468	659	655	1.0	0.8768802	0.9999998|0.101516895|0.07078409|0.17152919|0.6620811	110|201|549|1738|2079
7644468	655	659	1.0	0.8658291	1.0000001|0.10943614|0.07392544|0.18130326|0.6951953	111|200|548|1739|2078
7644468	652	655	1.0	0.74147606	0.9999999	112
7644468	655	652	1.0	0.7356672	1.0	113
9028955	3570	3570	1.0	0.0012773788	0.99999964|0.4232336	114|115
9028955	3570	3570	1.0	0.0015177231	0.4232336|0.9999999	114|115
8910586	3596	3566	1.0	0.5839435	1.0000004|0.33483425	116|928
8910586	3566	3596	1.0	0.473024	0.9999998|0.31658843	117|929
7622448	1230	6348	1.0	0.60131246	1.0000002|0.058420487|0.066927925	118|915|2346
7622448	6348	1230	1.0	0.50379527	1.0000002|0.06456103|0.061041247	119|914|2347
8621427	5155	7422	0.0	0.91253364	1.0	120
8621427	7422	5155	0.0	0.91253364	1.0	121
8910586	3596	3597	1.0	0.003168585	1.0000002|0.44293234|0.36418733|0.60356224	122|1328|2060|2348
8910586	3597	3596	1.0	0.0023019898	0.99999976|0.4384162|0.34317246|0.58432543	123|1329|2061|2349
11815670	1029	644914	0.0	0.49271077	1.0	124
11815670	644914	1029	0.0	0.49132317	1.0	125
7809597	32762	6908	0.0	0.11555759	0.99999946|0.4405471|0.13065536|0.2040342|0.26252624	126|552|652|986|1272
7809597	6908	32762	0.0	0.12846419	1.0000001|0.43301547|0.1281648|0.2005387|0.29597393	127|553|653|987|1273
8524284	6908	6908	0.0	0.44840163	1.0000002|0.36910135|0.035567768|0.035567768|0.040348444|0.040348444|0.035430394|0.03609825|1.0000002|0.36910135|0.045443594|0.04134605|0.36910135|1.0000002|1.0000002|0.36910135|0.048694372|0.04998934|0.031560607|0.031560607|0.05851023|0.05851023|0.031605422|0.029084183|0.041440275|0.041440275	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
8524284	6908	6908	0.0	0.43934065	0.36910135|0.9999999|0.029486492|0.029486492|0.039865896|0.039865896|0.02782641|0.02794807|0.36910135|0.9999999|0.040777605|0.03268508|0.9999999|0.36910135|0.36910135|0.9999999|0.04604581|0.044402413|0.030253865|0.030253865|0.051520288|0.051520288|0.024729654|0.02405982|0.03222846|0.03222846	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
10950949	2260	2264	1.0	0.7253037	1.0	130
10950949	2264	2260	1.0	0.729716	1.0	131
10488147	6369	6369	0.0	0.0070501696	1.0000001|0.7985712|0.80520344|0.65279394|0.075788274|0.077499434|0.47336495|0.47336495|0.075788274|0.077499434|0.31835476|0.31835476	132|133|894|895|1036|1037|1066|1067|1080|1081|2318|2319
10488147	6369	6369	0.0	0.0076114396	0.7985712|1.0000002|0.6392468|0.7808042|0.07800342|0.078175336|0.49821267|0.49821267|0.07800342|0.078175336|0.32655728|0.32655728	132|133|894|895|1036|1037|1066|1067|1080|1081|2318|2319
8662691	100341645	100350417	1.0	0.9537851	0.99999994|0.051837537|0.051837537	134|196|662
8662691	100350417	100341645	1.0	0.9125369	1.0000001|0.049071312|0.049071312	135|197|663
10950949	2252	2263	1.0	0.9323579	0.9999996|0.0|0.08646497|0.09076354|0.52374834|0.055306546|0.6160841|0.8103106	136|162|400|1542|1592|2048|2264|2426
10950949	2263	2252	1.0	0.9323579	0.9999996|0.0|0.08646497|0.08948939|0.5185861|0.055306546|0.6160841|0.8103106	137|163|401|1543|1593|2049|2265|2427
10477718	3700	6355	0.0	0.9117986	0.99999994|0.4438467	138|1076
10477718	6355	3700	0.0	0.9117986	0.99999994|0.4438467	139|1077
8621427	2321	3791	0.0	0.99326354	0.99999976|0.06442166|0.07258068|0.46148482|0.052810334|0.09182191|0.41096434|0.0515489|0.5682025|0.0707207|0.056218322	140|362|370|776|1035|1060|1366|1446|1744|1993|2072
8621427	3791	2321	0.0	0.99326354	0.99999976|0.07188807|0.07258068|0.46148482|0.045567513|0.09182191|0.41096434|0.067154914|0.5682025|0.07968146|0.056218322	141|363|371|777|1034|1061|1367|1447|1745|1992|2073
8921390	5888	7329	1.0	0.9988065	1.0000001	142
8921390	7329	5888	1.0	0.99918646	0.9999998	143
7935368	3643	3643	1.0	0.96920884	1.0000007|0.7956575|0.30330688|0.30330688|0.08319707|0.08551018	144|145|930|931|1650|1651
7935368	3643	3643	1.0	0.9604511	0.7956575|0.9999999|0.3233925|0.3233925|0.094198994|0.093002945	144|145|930|931|1650|1651
8242750	983	1033	1.0	0.9998462	1.0	146
8242750	1033	983	1.0	0.9998536	0.99999994	147
10950949	2247	2252	1.0	0.9932347	0.9999999|0.12444152	148|478
10950949	2252	2247	1.0	0.98519325	0.99999994|0.13052641	149|479
8568233	100	1803	1.0	5.0635008e-05	0.29427573|0.06872568|0.029943727|0.9999996|0.07074399|0.027355216|0.2892565|0.12553853|0.027355216|0.11239488|0.27192795|0.02781016|0.16757981|0.14975406|0.6729212|0.57949585|0.041103613|0.02781016|0.17639269|0.20780426|0.2137537|0.1434427	4|38|72|150|258|264|364|418|516|588|592|674|728|818|1002|1018|1030|1330|1980|2130|2292|2374
8568233	1803	100	1.0	3.20539e-05	0.28966263|0.057719693|0.028471904|0.9999992|0.07225685|0.02856777|0.2910825|0.12703846|0.02856777|0.11202991|0.28668407|0.030323999|0.16924128|0.14868294|0.67886335|0.59912145|0.04898263|0.030323999|0.17678311|0.20642686|0.21166989|0.14432701	5|39|73|151|259|265|365|419|517|589|593|675|729|819|1003|1019|1031|1331|1981|2131|2293|2375
7935368	3643	3667	1.0	0.28335747	0.39169306|0.1287016|1.0000001|0.04065761|0.12253982|0.27095646|0.05612786|0.06785287|0.23470467|0.05908686|0.08656839|0.11202647|0.24167904|0.05553657|0.043674316|0.15702729|0.07483849|0.1287016	48|108|152|240|268|280|684|688|918|1064|1168|1406|1498|1645|1678|1830|1908|1936
7935368	3667	3643	1.0	0.28335747	0.39169306|0.12603523|1.0000001|0.037795283|0.12232891|0.27095646|0.05612786|0.06731268|0.22838554|0.05908686|0.08837465|0.11202647|0.24809964|0.05553657|0.042240433|0.15702729|0.071713224|0.12603523	49|109|153|241|269|281|685|689|919|1065|1169|1407|1499|1644|1679|1831|1909|1937
9368006	1869	4790	0.0	0.89091057	0.99999994|0.12300819|0.091858536|0.06001675|0.380499|0.06273307|0.14530414|0.07770931|0.13635835|0.1595886	154|248|296|732|740|796|876|1350|1656|1836
9368006	4790	1869	0.0	0.89091057	0.99999994|0.11503114|0.091858536|0.06001675|0.380499|0.06273307|0.1786697|0.084099874|0.13635835|0.1595886	155|249|297|733|741|797|877|1351|1657|1837
11787853	3845	1029	0.0	0.96234626	1.0000002|0.19352788|0.23655057	156|1360|1568
11787853	1029	3845	0.0	0.88868964	1.0000001|0.19764268|0.22130272	157|1361|1569
11780382	3439	3458	0.0	0.3283752	0.99999976|0.54013795|0.184349	158|940|1144
11780382	3458	3439	0.0	0.3283752	0.99999976|0.54013795|0.184349	159|941|1145
8776728	5241	5241	0.0	0.0040332996	0.119356304|0.119356304|1.0000001|1.0000001|0.7247861|0.7247861|0.31197214|0.33271474	12|13|160|161|468|469|554|555
8776728	5241	5241	0.0	0.0040332996	0.119356304|0.119356304|1.0000001|1.0000001|0.7247861|0.7247861|0.31197214|0.33271474	12|13|160|161|468|469|554|555
10950949	2252	2263	1.0	1.0	0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0	136|162|400|1542|1592|2048|2264|2426
10950949	2263	2252	1.0	1.0	0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0	137|163|401|1543|1593|2049|2265|2427
11781834	1030	1028	0.0	0.008504505	1.0|0.7706366|0.57941043|0.7764327	164|970|2330|2457
11781834	1028	1030	0.0	0.008504505	1.0|0.7764327|0.57941043|0.7706366	165|971|2331|2456
10910894	1237	6360	1.0	1.0	0.0|0.0|0.0	18|166|1100
10910894	6360	1237	1.0	1.0	0.0|0.0|0.0	19|167|1101
8776728	3320	3308	0.0	0.06172281	0.9999998|0.26797026|0.34103692|0.20270905|0.038170673|0.036174804|0.04212801|0.036174804|0.036174804|0.17141022|0.03327196|0.036174804|0.65217555|0.14674354	168|387|431|509|785|899|939|1497|1841|1843|1845|2003|2129|2477
8776728	3308	3320	0.0	0.04947044	1.0000004|0.25428417|0.33114552|0.20103224|0.037617236|0.039028183|0.038076557|0.039028183|0.039028183|0.17169762|0.032292068|0.039028183|0.63238484|0.14385852	169|386|430|508|784|898|938|1496|1840|1842|1844|2002|2128|2476
10950949	2247	2264	1.0	0.99998355	1.0	170
10950949	2264	2247	1.0	0.9999881	0.99999976	171
2555171	2056	3558	0.0	0.61034167	0.99999994	172
2555171	3558	2056	0.0	0.61034167	0.99999994	173
7685215	2353	6908	1.0	0.65747005	1.0000002|0.25523746|0.2887481|0.2606636|0.74557173|0.0|0.17110683	174|290|458|1282|1564|2332|2444
7685215	6908	2353	1.0	0.61188024	1.0000006|0.25167385|0.28865921|0.27313957|0.7314904|0.0|0.17439172	175|291|459|1283|1565|2333|2445
8638121	1956	6642	1.0	3.3996794e-10	1.0000011|0.2192524|0.26510495|0.8562109|0.9326514|0.8221743|0.11641027	176|360|492|1484|2164|2208|2342
8638121	6642	1956	1.0	3.3996794e-10	1.0000011|0.2192524|0.28021204|0.8410139|0.9318165|0.8216207|0.10561302	177|361|493|1485|2165|2209|2343
8114727	3308	3433	0.0	0.10385411	0.9999999	178
8114727	3433	3308	0.0	0.10385411	0.9999999	179
7824954	6872	6879	1.0	0.59294134	0.99999994	180
7824954	6879	6872	1.0	0.59294134	0.99999994	181
8776728	10963	5241	0.0	0.9874449	1.0000004|0.22607845|0.36941338|0.23842451|0.24889639|0.16375493|0.22071138|0.21718438	182|226|330|690|1022|1524|1910|2126
8776728	5241	10963	0.0	0.9874449	1.0000004|0.22607845|0.36941338|0.23842451|0.24889639|0.16375493|0.22071138|0.21718438	183|227|331|691|1023|1525|1911|2127
8776728	3320	10963	0.0	0.9707762	0.68536186|1.0000002|0.15509911|0.041250054|0.19709073|0.17726946|0.18850699|0.21620649	10|184|1068|1158|1198|1802|2136|2158
8776728	10963	3320	0.0	0.9707762	0.6784181|1.0000002|0.1512272|0.043644242|0.19709073|0.17726946|0.19553544|0.21620649	11|185|1069|1159|1199|1803|2137|2159
11781834	1028	1026	0.0	0.14616929	1.0000002|0.82159454|0.68968946|0.33425438	186|199|1669|1671
11781834	1026	1028	0.0	0.13837343	0.99999976|0.85463053|0.67155343|0.34348774	187|198|1668|1670
9368006	4790	4790	1.0	0.0043562497	1.0000004|1.0000004|0.17084873|0.1500183|0.69237626|0.69237626	188|189|1140|1141|1184|1185
9368006	4790	4790	1.0	0.0043562497	1.0000004|1.0000004|0.17084873|0.1500183|0.69237626|0.69237626	188|189|1140|1141|1184|1185
8875929	4193	7157	1.0	0.9999995	0.99999976|0.37126067|0.17885265|0.32182536|0.335086|0.26557726|0.13211805|0.4722936|0.29763484|0.25422162|0.33529544|0.14399333	190|398|720|1276|1418|1486|1544|1794|1856|2152|2224|2338
8875929	7157	4193	1.0	0.99999964	0.9999996|0.3730612|0.17848724|0.31531614|0.33087188|0.26172176|0.13384996|0.46310228|0.30342096|0.25299114|0.32242534|0.14359975	191|399|721|1277|1419|1487|1545|1795|1857|2153|2225|2339
10950949	2252	2260	1.0	0.999997	1.0|0.13627604|0.15722553	192|718|962
10950949	2260	2252	1.0	0.99999714	1.0000005|0.13602002|0.15074947	193|719|963
